frame_name,kpt_0_x,kpt_0_y,kpt_0_conf,kpt_1_x,kpt_1_y,kpt_1_conf,kpt_2_x,kpt_2_y,kpt_2_conf,kpt_3_x,kpt_3_y,kpt_3_conf,kpt_4_x,kpt_4_y,kpt_4_conf,kpt_5_x,kpt_5_y,kpt_5_conf,kpt_6_x,kpt_6_y,kpt_6_conf,kpt_7_x,kpt_7_y,kpt_7_conf,kpt_8_x,kpt_8_y,kpt_8_conf,kpt_9_x,kpt_9_y,kpt_9_conf,kpt_10_x,kpt_10_y,kpt_10_conf,kpt_11_x,kpt_11_y,kpt_11_conf,kpt_12_x,kpt_12_y,kpt_12_conf,kpt_13_x,kpt_13_y,kpt_13_conf,kpt_14_x,kpt_14_y,kpt_14_conf,kpt_15_x,kpt_15_y,kpt_15_conf,kpt_16_x,kpt_16_y,kpt_16_conf
P1_V10_Phase10_frame7022.jpg,68.71150970458984,32.6949577331543,0.9065632224082947,70.00423431396484,30.621002197265625,0.8677371740341187,67.18102264404297,31.797561645507812,0.7007700204849243,73.21028137207031,30.50676918029785,0.720474898815155,66.59748077392578,33.1472053527832,0.25596168637275696,76.9058837890625,36.80188751220703,0.9257713556289673,69.3295669555664,39.679847717285156,0.9649801254272461,78.82909393310547,44.83930587768555,0.5528587698936462,65.84815216064453,46.13288497924805,0.7883327603340149,78.65677642822266,45.725921630859375,0.4671665132045746,68.49594116210938,42.733421325683594,0.687539279460907,80.08378601074219,55.81949996948242,0.9699053764343262,76.51213836669922,56.928375244140625,0.9834176898002625,68.03299713134766,67.40548706054688,0.9798698425292969,74.36730194091797,68.6872787475586,0.9870060682296753,72.32427215576172,86.63249969482422,0.945296049118042,81.60347747802734,83.94821166992188,0.9636719226837158
P1_V10_Phase10_frame7023.jpg,70.41959381103516,34.925018310546875,0.774167537689209,71.49921417236328,33.33929443359375,0.8581996560096741,70.52361297607422,33.71345520019531,0.1310953050851822,76.17383575439453,33.014949798583984,0.9240846037864685,72.69744110107422,33.912315368652344,0.020392602309584618,79.20289611816406,40.92229080200195,0.985270082950592,75.55486297607422,40.47014236450195,0.8933619260787964,74.6644058227539,53.524749755859375,0.9558539986610413,69.90301513671875,50.18132400512695,0.4895738959312439,65.79544067382812,54.5851936340332,0.8974085450172424,62.79963302612305,50.33988571166992,0.42591702938079834,76.69589233398438,61.553924560546875,0.9908603429794312,74.87914276123047,60.5601806640625,0.9769576787948608,69.4516372680664,74.0899887084961,0.9897158741950989,73.41768646240234,72.35922241210938,0.9707391262054443,70.24213409423828,90.87200164794922,0.9485535025596619,75.9216537475586,87.34075164794922,0.9118428826332092
P1_V10_Phase10_frame7024.jpg,73.67327117919922,38.121559143066406,0.9682586789131165,76.17133331298828,35.84939193725586,0.971747100353241,72.2297592163086,36.13097381591797,0.7944591045379639,80.3434066772461,36.83858871459961,0.9255699515342712,71.19312286376953,37.611915588378906,0.2070157527923584,81.42091369628906,45.51071548461914,0.9830198884010315,69.43663787841797,45.15203094482422,0.9456260204315186,78.58296966552734,57.59607696533203,0.9118890762329102,64.56869506835938,54.80923080444336,0.5872764587402344,74.60774993896484,56.125770568847656,0.8556211590766907,67.08221435546875,55.3628044128418,0.5061120390892029,73.67020416259766,68.46554565429688,0.9873276352882385,66.22171020507812,67.69988250732422,0.9767806529998779,63.654212951660156,85.02980041503906,0.9880532622337341,62.280269622802734,84.9965591430664,0.973839282989502,71.74391174316406,102.1861572265625,0.9528716206550598,70.97319793701172,99.80010986328125,0.9233816862106323
P1_V10_Phase10_frame7025.jpg,73.67327117919922,38.121559143066406,0.9682586789131165,76.17133331298828,35.84939193725586,0.971747100353241,72.2297592163086,36.13097381591797,0.7944591045379639,80.3434066772461,36.83858871459961,0.9255699515342712,71.19312286376953,37.611915588378906,0.2070157527923584,81.42091369628906,45.51071548461914,0.9830198884010315,69.43663787841797,45.15203094482422,0.9456260204315186,78.58296966552734,57.59607696533203,0.9118890762329102,64.56869506835938,54.80923080444336,0.5872764587402344,74.60774993896484,56.125770568847656,0.8556211590766907,67.08221435546875,55.3628044128418,0.5061120390892029,73.67020416259766,68.46554565429688,0.9873276352882385,66.22171020507812,67.69988250732422,0.9767806529998779,63.654212951660156,85.02980041503906,0.9880532622337341,62.280269622802734,84.9965591430664,0.973839282989502,71.74391174316406,102.1861572265625,0.9528716206550598,70.97319793701172,99.80010986328125,0.9233816862106323
P1_V10_Phase11_frame7273.jpg,70.65950775146484,46.16668701171875,0.7351993322372437,72.90706634521484,43.59006881713867,0.4363900125026703,68.74144744873047,43.201629638671875,0.6834046840667725,73.9531021118164,42.12153244018555,0.08658552169799805,63.278194427490234,41.453041076660156,0.38212108612060547,70.24968719482422,46.85926818847656,0.6167004704475403,51.94783401489258,47.17594909667969,0.6281107664108276,70.90320587158203,54.4198112487793,0.36567461490631104,36.780277252197266,59.00199508666992,0.3488374650478363,76.39501190185547,59.484962463378906,0.4328900873661041,36.494239807128906,69.96053314208984,0.37516385316848755,54.596710205078125,60.47506332397461,0.8574880361557007,44.443939208984375,60.90256881713867,0.8489112257957458,57.6415901184082,76.14392852783203,0.9505980014801025,50.61314392089844,77.55799865722656,0.9420021176338196,57.515132904052734,97.2522201538086,0.885059118270874,54.644630432128906,98.9625015258789,0.850774347782135
P1_V10_Phase11_frame7274.jpg,64.6363754272461,48.62044143676758,0.6801095008850098,65.6696548461914,46.539791107177734,0.2878327965736389,63.2972526550293,45.94910430908203,0.6702969670295715,64.50177001953125,43.7848014831543,0.059185098856687546,58.2092170715332,42.86167526245117,0.5097362399101257,58.5979118347168,46.31760787963867,0.6772422194480896,50.455623626708984,46.56452560424805,0.769507646560669,59.72721481323242,56.582801818847656,0.4543886184692383,50.36958694458008,59.235042572021484,0.6561495065689087,66.96135711669922,63.1352424621582,0.49788349866867065,61.765377044677734,61.95307540893555,0.6052436232566833,46.95460891723633,66.77217864990234,0.9405038952827454,41.48341751098633,67.36548614501953,0.9448094367980957,54.69206619262695,83.8331527709961,0.9661389589309692,51.165767669677734,85.14128875732422,0.9709946513175964,56.052242279052734,102.6048583984375,0.9182586669921875,52.42771530151367,104.0599136352539,0.9141868948936462
P1_V10_Phase1_frame217.jpg,58.4532470703125,33.67920684814453,0.8067482113838196,60.30278396606445,31.773603439331055,0.7893165946006775,58.02141189575195,31.570096969604492,0.18710801005363464,65.70487976074219,31.768341064453125,0.8108150362968445,59.9603157043457,30.39190673828125,0.0645703598856926,71.73607635498047,39.93246078491211,0.9851245284080505,68.09722137451172,39.030147552490234,0.9505012631416321,72.56703186035156,54.89521026611328,0.9533239006996155,69.71297454833984,52.702369689941406,0.8220285177230835,68.74178314208984,71.16158294677734,0.9111625552177429,66.01506805419922,69.21235656738281,0.8008648753166199,91.08438873291016,55.772430419921875,0.9926451444625854,89.28028869628906,55.46981430053711,0.990153968334198,80.02903747558594,73.38665771484375,0.990527868270874,84.01563262939453,72.41290283203125,0.9856356382369995,81.03853607177734,92.30171203613281,0.9184796810150146,87.83287811279297,88.94857025146484,0.9093462228775024
P1_V10_Phase1_frame218.jpg,72.66281127929688,51.22822189331055,0.7758092284202576,74.39985656738281,49.33552169799805,0.7962996363639832,71.2048568725586,49.61836624145508,0.3072452247142792,79.02997589111328,47.03621292114258,0.6250705718994141,70.03352355957031,47.81049728393555,0.05206182226538658,85.78678894042969,49.331851959228516,0.9586986899375916,70.55518341064453,51.190242767333984,0.7499871253967285,94.34379577636719,56.873291015625,0.9301312565803528,68.47213745117188,61.198211669921875,0.5053437948226929,92.6616439819336,68.15657806396484,0.8992286324501038,68.8510513305664,72.45671844482422,0.5351065993309021,84.88105010986328,64.82169342041016,0.9874722957611084,75.20149993896484,65.08103942871094,0.9712355136871338,81.09090423583984,78.29602813720703,0.9867371916770935,72.04367065429688,78.95572662353516,0.96671462059021,81.1097183227539,94.81204223632812,0.9513087272644043,71.61041259765625,95.81359100341797,0.9093077778816223
P1_V10_Phase1_frame219.jpg,60.6764030456543,39.361671447753906,0.8756470680236816,62.332191467285156,36.86448287963867,0.810348391532898,58.233306884765625,37.363460540771484,0.6697328090667725,64.86088562011719,34.8130989074707,0.5016629099845886,54.039669036865234,36.168453216552734,0.28906598687171936,74.52857971191406,41.705108642578125,0.9576457142829895,54.346832275390625,44.601844787597656,0.8733479976654053,91.45443725585938,56.14797592163086,0.8717020153999329,56.28326416015625,57.391571044921875,0.6952295899391174,72.68421936035156,67.62593841552734,0.8648843169212341,60.352108001708984,66.08966064453125,0.734734296798706,78.98854064941406,66.75479125976562,0.9874495267868042,66.5031967163086,67.47376251220703,0.982079029083252,76.2279052734375,84.46939086914062,0.9802385568618774,65.3488998413086,86.03311157226562,0.96967613697052,76.71221160888672,101.59056091308594,0.907665491104126,65.79347229003906,101.06393432617188,0.8783109188079834
P1_V10_Phase1_frame220.jpg,57.46235275268555,39.15543746948242,0.7376319766044617,59.48041534423828,36.98011016845703,0.740215003490448,55.81142807006836,37.29397201538086,0.2890337109565735,65.20250701904297,35.53643798828125,0.5868764519691467,55.12407302856445,36.0727653503418,0.06468495726585388,76.7281723022461,41.81989669799805,0.9460890293121338,56.35079574584961,43.86830139160156,0.8812487721443176,92.7145767211914,53.635955810546875,0.8423312306404114,55.62744903564453,56.8594970703125,0.6912934184074402,89.26226043701172,61.96401596069336,0.7712383270263672,58.489715576171875,58.29022979736328,0.6520681977272034,82.82646942138672,65.63955688476562,0.9935426712036133,70.13085174560547,66.50886535644531,0.9922766089439392,81.0201644897461,87.10922241210938,0.9899554252624512,70.78257751464844,87.33782958984375,0.9877535700798035,79.74493408203125,105.87397766113281,0.9348785281181335,71.43587493896484,105.8375473022461,0.9325565099716187
